Species,Time_Bin,Col_ID,Workers,Presence,Col_Size,Workers_Comp,Presence_Comp,Col_Size_Comp
P_laevigata,54,J,1,1,37,0,0,37
P_laevigata,55,J,0,0,37,1,1,37
P_laevigata,56,J,0,0,37,1,1,37
P_laevigata,57,J,0,0,37,1,1,37
P_laevigata,58,J,1,1,37,0,0,37
P_laevigata,59,J,1,1,37,1,1,37
P_laevigata,60,J,1,1,37,1,1,37
P_flavicornis,1,K,0,0,37,0,0,37
P_flavicornis,2,K,0,0,37,0,0,37
P_flavicornis,3,K,0,0,37,0,0,37
P_flavicornis,4,K,0,0,37,0,0,37
P_flavicornis,5,K,0,0,37,0,0,37
P_flavicornis,6,K,0,0,37,0,0,37
P_flavicornis,7,K,0,0,37,0,0,37
P_flavicornis,8,K,0,0,37,0,0,37
P_flavicornis,9,K,0,0,37,0,0,37
P_flavicornis,10,K,0,0,37,0,0,37
P_flavicornis,11,K,0,0,37,0,0,37
P_flavicornis,12,K,0,0,37,0,0,37
P_flavicornis,13,K,0,0,37,0,0,37
P_flavicornis,14,K,0,0,37,0,0,37
P_flavicornis,15,K,0,0,37,0,0,37
P_flavicornis,16,K,0,0,37,0,0,37
P_flavicornis,17,K,0,0,37,0,0,37
P_flavicornis,18,K,0,0,37,0,0,37
P_flavicornis,19,K,0,0,37,0,0,37
P_flavicornis,20,K,0,0,37,0,0,37
P_flavicornis,21,K,0,0,37,0,0,37
P_flavicornis,22,K,0,0,37,0,0,37
P_flavicornis,23,K,0,0,37,0,0,37
P_flavicornis,24,K,0,0,37,0,0,37
P_flavicornis,25,K,0,0,37,0,0,37
P_flavicornis,26,K,0,0,37,0,0,37
P_flavicornis,27,K,0,0,37,0,0,37
P_flavicornis,28,K,0,0,37,0,0,37
P_flavicornis,29,K,0,0,37,0,0,37
P_flavicornis,30,K,0,0,37,0,0,37
P_flavicornis,31,K,0,0,37,0,0,37
P_flavicornis,32,K,0,0,37,0,0,37
P_flavicornis,33,K,0,0,37,0,0,37
P_flavicornis,34,K,0,0,37,0,0,37
P_flavicornis,35,K,0,0,37,0,0,37
P_flavicornis,36,K,0,0,37,0,0,37
P_flavicornis,37,K,0,0,37,0,0,37
P_flavicornis,38,K,0,0,37,0,0,37
P_flavicornis,39,K,0,0,37,0,0,37
P_flavicornis,40,K,0,0,37,0,0,37
P_flavicornis,41,K,0,0,37,0,0,37
P_flavicornis,42,K,0,0,37,0,0,37
P_flavicornis,43,K,0,0,37,0,0,37
P_flavicornis,44,K,0,0,37,0,0,37
P_flavicornis,45,K,0,0,37,0,0,37
P_flavicornis,46,K,0,0,37,0,0,37
P_flavicornis,47,K,0,0,37,0,0,37
P_flavicornis,48,K,0,0,37,0,0,37
P_flavicornis,49,K,0,0,37,0,0,37
P_flavicornis,50,K,0,0,37,0,0,37
P_flavicornis,51,K,0,0,37,0,0,37
P_flavicornis,52,K,0,0,37,0,0,37
P_flavicornis,53,K,0,0,37,0,0,37
P_flavicornis,54,K,0,0,37,0,0,37
P_flavicornis,55,K,0,0,37,0,0,37
P_flavicornis,56,K,0,0,37,0,0,37
P_flavicornis,57,K,0,0,37,0,0,37
P_flavicornis,58,K,0,0,37,0,0,37
P_flavicornis,59,K,0,0,37,0,0,37
P_flavicornis,60,K,0,0,37,0,0,37
P_laevigata,1,L,0,0,41,2,1,39
P_laevigata,2,L,0,0,41,3,1,39
P_laevigata,3,L,0,0,41,3,1,39
P_laevigata,4,L,1,1,41,3,1,39
P_laevigata,5,L,1,1,41,3,1,39
P_laevigata,6,L,1,1,41,6,1,39
P_laevigata,7,L,1,1,41,4,1,39
P_laevigata,8,L,1,1,41,6,1,39
P_laevigata,9,L,1,1,41,8,1,39
P_laevigata,10,L,1,1,41,7,1,39
P_laevigata,11,L,0,0,41,9,1,39
P_laevigata,12,L,0,0,41,6,1,39
P_laevigata,13,L,0,0,41,10,1,39
P_laevigata,14,L,1,1,41,9,1,39
P_laevigata,15,L,1,1,41,4,1,39
P_laevigata,16,L,3,1,41,5,1,39
P_laevigata,17,L,4,1,41,8,1,39
P_laevigata,18,L,1,1,41,2,1,39
P_laevigata,19,L,2,1,41,2,1,39
P_laevigata,20,L,3,1,41,3,1,39
P_laevigata,21,L,3,1,41,5,1,39
P_laevigata,22,L,6,1,41,2,1,39
P_laevigata,23,L,5,1,41,3,1,39
P_laevigata,24,L,7,1,41,4,1,39
P_laevigata,25,L,2,1,41,3,1,39
P_laevigata,26,L,2,1,41,2,1,39
P_laevigata,27,L,0,0,41,3,1,39
P_laevigata,28,L,3,1,41,3,1,39
P_laevigata,29,L,4,1,41,1,1,39
P_laevigata,30,L,5,1,41,1,1,39
P_laevigata,31,L,4,1,41,1,1,39
P_laevigata,32,L,3,1,41,2,1,39
P_laevigata,33,L,5,1,41,3,1,39
P_laevigata,34,L,6,1,41,4,1,39
P_laevigata,35,L,4,1,41,3,1,39
P_laevigata,36,L,4,1,41,2,1,39
P_laevigata,37,L,3,1,41,3,1,39
P_laevigata,38,L,2,1,41,3,1,39
P_laevigata,39,L,1,1,41,3,1,39
P_laevigata,40,L,2,1,41,2,1,39
P_laevigata,41,L,3,1,41,3,1,39
P_laevigata,42,L,3,1,41,3,1,39
P_laevigata,43,L,2,1,41,4,1,39
P_laevigata,44,L,2,1,41,4,1,39
P_laevigata,45,L,1,1,41,3,1,39
P_laevigata,46,L,2,1,41,4,1,39
P_laevigata,47,L,3,1,41,2,1,39
P_laevigata,48,L,2,1,41,1,1,39
P_laevigata,49,L,4,1,41,1,1,39
P_laevigata,50,L,3,1,41,1,1,39
P_laevigata,51,L,3,1,41,1,1,39
P_laevigata,52,L,3,1,41,0,0,39
P_laevigata,53,L,2,1,41,1,1,39
P_laevigata,54,L,2,1,41,0,0,39
P_laevigata,55,L,2,1,41,2,1,39
P_laevigata,56,L,2,1,41,2,1,39
P_laevigata,57,L,3,1,41,2,1,39
P_laevigata,58,L,1,1,41,2,1,39
P_laevigata,59,L,1,1,41,2,1,39
P_laevigata,60,L,0,0,41,1,1,39
P_flavicornis,1,M,0,0,43,0,0,42
P_flavicornis,2,M,0,0,43,0,0,42
P_flavicornis,3,M,0,0,43,0,0,42
P_flavicornis,4,M,0,0,43,0,0,42
P_flavicornis,5,M,0,0,43,0,0,42
P_flavicornis,6,M,0,0,43,0,0,42
P_flavicornis,7,M,0,0,43,0,0,42
P_flavicornis,8,M,0,0,43,0,0,42
P_flavicornis,9,M,0,0,43,0,0,42
P_flavicornis,10,M,1,1,43,0,0,42
P_flavicornis,11,M,1,1,43,0,0,42
P_flavicornis,12,M,0,0,43,0,0,42
P_flavicornis,13,M,0,0,43,0,0,42
P_flavicornis,14,M,1,1,43,0,0,42
P_flavicornis,15,M,1,1,43,0,0,42
P_flavicornis,16,M,0,0,43,0,0,42
P_flavicornis,17,M,0,0,43,0,0,42
P_flavicornis,18,M,1,1,43,0,0,42
P_flavicornis,19,M,1,1,43,0,0,42
P_flavicornis,20,M,0,0,43,0,0,42
P_flavicornis,21,M,0,0,43,0,0,42
P_flavicornis,22,M,1,1,43,0,0,42
P_flavicornis,23,M,0,0,43,0,0,42
P_flavicornis,24,M,0,0,43,0,0,42
P_flavicornis,25,M,1,1,43,0,0,42
P_flavicornis,26,M,1,1,43,0,0,42
P_flavicornis,27,M,0,0,43,0,0,42
P_flavicornis,28,M,1,1,43,0,0,42
P_flavicornis,29,M,1,1,43,0,0,42
P_flavicornis,30,M,0,0,43,0,0,42
P_flavicornis,31,M,0,0,43,0,0,42
P_flavicornis,32,M,1,1,43,0,0,42
P_flavicornis,33,M,0,0,43,0,0,42
P_flavicornis,34,M,0,0,43,0,0,42
P_flavicornis,35,M,1,1,43,0,0,42
P_flavicornis,36,M,0,0,43,0,0,42
P_flavicornis,37,M,0,0,43,0,0,42
P_flavicornis,38,M,1,1,43,0,0,42
P_flavicornis,39,M,1,1,43,0,0,42
P_flavicornis,40,M,0,0,43,0,0,42
P_flavicornis,41,M,1,1,43,0,0,42
P_flavicornis,42,M,1,1,43,0,0,42
P_flavicornis,43,M,0,0,43,0,0,42
P_flavicornis,44,M,0,0,43,0,0,42
P_flavicornis,45,M,1,1,43,0,0,42
P_flavicornis,46,M,1,1,43,0,0,42
P_flavicornis,47,M,0,0,43,0,0,42
P_flavicornis,48,M,0,0,43,0,0,42
P_flavicornis,49,M,1,1,43,0,0,42
P_flavicornis,50,M,1,1,43,0,0,42
P_flavicornis,51,M,0,0,43,0,0,42
P_flavicornis,52,M,0,0,43,0,0,42
P_flavicornis,53,M,1,1,43,0,0,42
P_flavicornis,54,M,1,1,43,0,0,42
P_flavicornis,55,M,0,0,43,0,0,42
P_flavicornis,56,M,1,1,43,0,0,42
P_flavicornis,57,M,1,1,43,0,0,42
P_flavicornis,58,M,0,0,43,0,0,42
P_flavicornis,59,M,0,0,43,0,0,42
P_flavicornis,60,M,1,1,43,0,0,42
P_laevigata,1,N,0,0,30,3,1,30
P_laevigata,2,N,0,0,30,4,1,30
P_laevigata,3,N,0,0,30,3,1,30
P_laevigata,4,N,1,1,30,1,1,30
P_laevigata,5,N,3,1,30,2,1,30
P_laevigata,6,N,4,1,30,7,1,30
P_laevigata,7,N,3,1,30,5,1,30
P_laevigata,8,N,7,1,30,2,1,30
P_laevigata,9,N,7,1,30,5,1,30
P_laevigata,10,N,10,1,30,6,1,30
P_laevigata,11,N,8,1,30,6,1,30
P_laevigata,12,N,8,1,30,6,1,30
P_laevigata,13,N,7,1,30,6,1,30
P_laevigata,14,N,7,1,30,3,1,30
P_laevigata,15,N,7,1,30,2,1,30
P_laevigata,16,N,5,1,30,6,1,30
P_laevigata,17,N,8,1,30,5,1,30
P_laevigata,18,N,7,1,30,3,1,30
P_laevigata,19,N,7,1,30,4,1,30
P_laevigata,20,N,5,1,30,3,1,30
P_laevigata,21,N,6,1,30,4,1,30
P_laevigata,22,N,7,1,30,4,1,30
P_laevigata,23,N,8,1,30,2,1,30
P_laevigata,24,N,7,1,30,4,1,30
P_laevigata,25,N,6,1,30,5,1,30
P_laevigata,26,N,4,1,30,8,1,30
P_laevigata,27,N,7,1,30,3,1,30
P_laevigata,28,N,4,1,30,4,1,30
P_laevigata,29,N,3,1,30,0,0,30
P_laevigata,30,N,3,1,30,1,1,30
P_laevigata,31,N,1,1,30,2,1,30
P_laevigata,32,N,5,1,30,2,1,30
P_laevigata,33,N,7,1,30,1,1,30
P_laevigata,34,N,5,1,30,2,1,30
P_laevigata,35,N,3,1,30,2,1,30
P_laevigata,36,N,1,1,30,3,1,30
P_laevigata,37,N,2,1,30,3,1,30
P_laevigata,38,N,3,1,30,2,1,30
P_laevigata,39,N,2,1,30,1,1,30
P_laevigata,40,N,1,1,30,2,1,30
P_laevigata,41,N,3,1,30,2,1,30
P_laevigata,42,N,2,1,30,2,1,30
P_laevigata,43,N,2,1,30,2,1,30
P_laevigata,44,N,2,1,30,4,1,30
P_laevigata,45,N,2,1,30,2,1,30
P_laevigata,46,N,2,1,30,3,1,30
P_laevigata,47,N,1,1,30,2,1,30
P_laevigata,48,N,2,1,30,3,1,30
P_laevigata,49,N,1,1,30,3,1,30
P_laevigata,50,N,2,1,30,1,1,30
P_laevigata,51,N,2,1,30,1,1,30
P_laevigata,52,N,2,1,30,1,1,30
P_laevigata,53,N,2,1,30,1,1,30
P_laevigata,54,N,1,1,30,0,0,30
P_laevigata,55,N,0,0,30,0,0,30
P_laevigata,56,N,0,0,30,0,0,30
P_laevigata,57,N,2,1,30,1,1,30
P_laevigata,58,N,1,1,30,1,1,30
P_laevigata,59,N,2,1,30,1,1,30
P_laevigata,60,N,3,1,30,1,1,30
P_flavicornis,1,O,0,0,62,0,0,62
P_flavicornis,2,O,0,0,62,0,0,62
P_flavicornis,3,O,0,0,62,0,0,62
P_flavicornis,4,O,0,0,62,0,0,62
P_flavicornis,5,O,0,0,62,0,0,62
P_flavicornis,6,O,0,0,62,0,0,62
P_flavicornis,7,O,0,0,62,0,0,62
P_flavicornis,8,O,0,0,62,0,0,62
P_flavicornis,9,O,0,0,62,0,0,62
P_flavicornis,10,O,0,0,62,0,0,62
P_flavicornis,11,O,0,0,62,0,0,62
P_flavicornis,12,O,0,0,62,0,0,62
P_flavicornis,13,O,0,0,62,0,0,62
P_flavicornis,14,O,0,0,62,0,0,62
P_flavicornis,15,O,0,0,62,0,0,62
P_flavicornis,16,O,0,0,62,0,0,62
P_flavicornis,17,O,0,0,62,0,0,62
P_flavicornis,18,O,0,0,62,0,0,62
P_flavicornis,19,O,0,0,62,0,0,62
P_flavicornis,20,O,0,0,62,0,0,62
P_flavicornis,21,O,0,0,62,0,0,62
P_flavicornis,22,O,0,0,62,0,0,62
P_flavicornis,23,O,0,0,62,0,0,62
P_flavicornis,24,O,0,0,62,0,0,62
P_flavicornis,25,O,0,0,62,0,0,62
P_flavicornis,26,O,0,0,62,0,0,62
P_flavicornis,27,O,0,0,62,0,0,62
P_flavicornis,28,O,0,0,62,0,0,62
P_flavicornis,29,O,0,0,62,0,0,62
P_flavicornis,30,O,0,0,62,0,0,62
P_flavicornis,31,O,0,0,62,0,0,62
P_flavicornis,32,O,0,0,62,0,0,62
P_flavicornis,33,O,0,0,62,0,0,62
P_flavicornis,34,O,0,0,62,0,0,62
P_flavicornis,35,O,0,0,62,0,0,62
P_flavicornis,36,O,0,0,62,0,0,62
P_flavicornis,37,O,0,0,62,0,0,62
P_flavicornis,38,O,0,0,62,0,0,62
P_flavicornis,39,O,0,0,62,0,0,62
P_flavicornis,40,O,0,0,62,0,0,62
P_flavicornis,41,O,0,0,62,0,0,62
P_flavicornis,42,O,0,0,62,0,0,62
P_flavicornis,43,O,0,0,62,0,0,62
P_flavicornis,44,O,0,0,62,0,0,62
P_flavicornis,45,O,0,0,62,0,0,62
P_flavicornis,46,O,0,0,62,0,0,62
P_flavicornis,47,O,0,0,62,0,0,62
P_flavicornis,48,O,0,0,62,0,0,62
P_flavicornis,49,O,0,0,62,0,0,62
P_flavicornis,50,O,0,0,62,0,0,62
P_flavicornis,51,O,0,0,62,0,0,62
P_flavicornis,52,O,0,0,62,0,0,62
P_flavicornis,53,O,0,0,62,1,1,62
P_flavicornis,54,O,0,0,62,1,1,62
P_flavicornis,55,O,0,0,62,1,1,62
P_flavicornis,56,O,0,0,62,1,1,62
P_flavicornis,57,O,0,0,62,1,1,62
P_flavicornis,58,O,0,0,62,0,0,62
P_flavicornis,59,O,0,0,62,0,0,62
P_flavicornis,60,O,0,0,62,0,0,62
P_laevigata,1,P,0,0,21,0,0,21
P_laevigata,2,P,1,1,21,1,1,21
P_laevigata,3,P,1,1,21,2,1,21
P_laevigata,4,P,2,1,21,1,1,21
P_laevigata,5,P,1,1,21,2,1,21
P_laevigata,6,P,0,0,21,3,1,21
P_laevigata,7,P,2,1,21,4,1,21
P_laevigata,8,P,2,1,21,4,1,21
P_laevigata,9,P,5,1,21,2,1,21
P_laevigata,10,P,3,1,21,6,1,21
P_laevigata,11,P,1,1,21,4,1,21
P_laevigata,12,P,3,1,21,4,1,21
P_laevigata,13,P,3,1,21,4,1,21
P_laevigata,14,P,3,1,21,5,1,21
P_laevigata,15,P,3,1,21,1,1,21
P_laevigata,16,P,3,1,21,3,1,21
P_laevigata,17,P,2,1,21,3,1,21
P_laevigata,18,P,5,1,21,2,1,21
P_laevigata,19,P,4,1,21,4,1,21
P_laevigata,20,P,2,1,21,2,1,21
P_laevigata,21,P,4,1,21,2,1,21
P_laevigata,22,P,4,1,21,1,1,21
P_laevigata,23,P,3,1,21,3,1,21
P_laevigata,24,P,4,1,21,3,1,21
P_laevigata,25,P,3,1,21,0,0,21
P_laevigata,26,P,3,1,21,0,0,21
P_laevigata,27,P,3,1,21,2,1,21
P_laevigata,28,P,2,1,21,1,1,21
P_laevigata,29,P,1,1,21,2,1,21
P_laevigata,30,P,2,1,21,2,1,21
P_laevigata,31,P,2,1,21,2,1,21
P_laevigata,32,P,2,1,21,3,1,21
P_laevigata,33,P,1,1,21,2,1,21
P_laevigata,34,P,4,1,21,0,0,21
P_laevigata,35,P,3,1,21,0,0,21
P_laevigata,36,P,3,1,21,1,1,21
P_laevigata,37,P,3,1,21,1,1,21
P_laevigata,38,P,3,1,21,3,1,21
P_laevigata,39,P,4,1,21,3,1,21
P_laevigata,40,P,4,1,21,0,0,21
P_laevigata,41,P,2,1,21,0,0,21
P_laevigata,42,P,3,1,21,1,1,21
P_laevigata,43,P,2,1,21,1,1,21
P_laevigata,44,P,0,0,21,0,0,21
P_laevigata,45,P,1,1,21,0,0,21
P_laevigata,46,P,0,0,21,0,0,21
P_laevigata,47,P,2,1,21,0,0,21
P_laevigata,48,P,2,1,21,0,0,21
P_laevigata,49,P,2,1,21,0,0,21
P_laevigata,50,P,2,1,21,0,0,21
P_laevigata,51,P,1,1,21,0,0,21
P_laevigata,52,P,2,1,21,1,1,21
P_laevigata,53,P,1,1,21,0,0,21
P_laevigata,54,P,2,1,21,0,0,21
P_laevigata,55,P,2,1,21,0,0,21
P_laevigata,56,P,1,1,21,0,0,21
P_laevigata,57,P,0,0,21,1,1,21
P_laevigata,58,P,2,1,21,1,1,21
P_laevigata,59,P,1,1,21,1,1,21
P_laevigata,60,P,1,1,21,0,0,21
P_flavicornis,1,Q,0,0,121,0,0,121
P_flavicornis,2,Q,0,0,121,0,0,121
P_flavicornis,3,Q,0,0,121,0,0,121
P_flavicornis,4,Q,0,0,121,0,0,121
P_flavicornis,5,Q,0,0,121,0,0,121
P_flavicornis,6,Q,0,0,121,0,0,121
P_flavicornis,7,Q,0,0,121,0,0,121
P_flavicornis,8,Q,0,0,121,0,0,121
P_flavicornis,9,Q,0,0,121,0,0,121
P_flavicornis,10,Q,0,0,121,0,0,121
P_flavicornis,11,Q,0,0,121,0,0,121
P_flavicornis,12,Q,0,0,121,0,0,121
P_flavicornis,13,Q,0,0,121,0,0,121
P_flavicornis,14,Q,0,0,121,0,0,121
P_flavicornis,15,Q,1,1,121,0,0,121
P_flavicornis,16,Q,1,1,121,0,0,121
P_flavicornis,17,Q,1,1,121,0,0,121
P_flavicornis,18,Q,0,0,121,0,0,121
P_flavicornis,19,Q,0,0,121,0,0,121
P_flavicornis,20,Q,0,0,121,0,0,121
P_flavicornis,21,Q,1,1,121,0,0,121
P_flavicornis,22,Q,0,0,121,0,0,121
P_flavicornis,23,Q,0,0,121,1,1,121
P_flavicornis,24,Q,0,0,121,1,1,121
P_flavicornis,25,Q,1,1,121,1,1,121
P_flavicornis,26,Q,0,0,121,0,0,121
P_flavicornis,27,Q,0,0,121,0,0,121
P_flavicornis,28,Q,0,0,121,0,0,121
P_flavicornis,29,Q,1,1,121,1,1,121
P_flavicornis,30,Q,1,1,121,1,1,121
P_flavicornis,31,Q,0,0,121,1,1,121
P_flavicornis,32,Q,0,0,121,1,1,121
P_flavicornis,33,Q,1,1,121,1,1,121
P_flavicornis,34,Q,1,1,121,1,1,121
P_flavicornis,35,Q,0,0,121,1,1,121
P_flavicornis,36,Q,0,0,121,1,1,121
P_flavicornis,37,Q,0,0,121,2,1,121
P_flavicornis,38,Q,1,1,121,1,1,121
P_flavicornis,39,Q,1,1,121,1,1,121
P_flavicornis,40,Q,0,0,121,1,1,121
P_flavicornis,41,Q,0,0,121,0,0,121
P_flavicornis,42,Q,0,0,121,1,1,121
P_flavicornis,43,Q,1,1,121,1,1,121
P_flavicornis,44,Q,1,1,121,2,1,121
P_flavicornis,45,Q,0,0,121,2,1,121
P_flavicornis,46,Q,0,0,121,1,1,121
P_flavicornis,47,Q,1,1,121,1,1,121
P_flavicornis,48,Q,1,1,121,2,1,121
P_flavicornis,49,Q,1,1,121,1,1,121
P_flavicornis,50,Q,1,1,121,1,1,121
P_flavicornis,51,Q,0,0,121,2,1,121
P_flavicornis,52,Q,0,0,121,2,1,121
P_flavicornis,53,Q,0,0,121,2,1,121
P_flavicornis,54,Q,1,1,121,2,1,121
P_flavicornis,55,Q,1,1,121,2,1,121
P_flavicornis,56,Q,0,0,121,2,1,121
P_flavicornis,57,Q,0,0,121,2,1,121
P_flavicornis,58,Q,1,1,121,2,1,121
P_flavicornis,59,Q,1,1,121,2,1,121
P_flavicornis,60,Q,1,1,121,1,1,121
P_laevigata,1,R,0,0,26,0,0,26
P_laevigata,2,R,0,0,26,0,0,26
P_laevigata,3,R,1,1,26,0,0,26
P_laevigata,4,R,1,1,26,0,0,26
P_laevigata,5,R,0,0,26,1,1,26
P_laevigata,6,R,0,0,26,1,1,26
P_laevigata,7,R,1,1,26,0,0,26
P_laevigata,8,R,1,1,26,2,1,26
P_laevigata,9,R,3,1,26,7,1,26
P_laevigata,10,R,3,1,26,4,1,26
P_laevigata,11,R,1,1,26,2,1,26
P_laevigata,12,R,3,1,26,5,1,26
P_laevigata,13,R,3,1,26,2,1,26
P_laevigata,14,R,4,1,26,7,1,26
P_laevigata,15,R,3,1,26,3,1,26
P_laevigata,16,R,5,1,26,2,1,26
P_laevigata,17,R,2,1,26,2,1,26
P_laevigata,18,R,1,1,26,0,0,26
P_laevigata,19,R,3,1,26,0,0,26
P_laevigata,20,R,3,1,26,1,1,26
P_laevigata,21,R,2,1,26,0,0,26
P_laevigata,22,R,1,1,26,1,1,26
P_laevigata,23,R,0,0,26,0,0,26
P_laevigata,24,R,1,1,26,0,0,26
P_laevigata,25,R,1,1,26,1,1,26
P_laevigata,26,R,1,1,26,1,1,26
P_laevigata,27,R,1,1,26,3,1,26
P_laevigata,28,R,1,1,26,1,1,26
P_laevigata,29,R,0,0,26,0,0,26
P_laevigata,30,R,0,0,26,1,1,26
P_laevigata,31,R,1,1,26,0,0,26
P_laevigata,32,R,0,0,26,0,0,26
P_laevigata,33,R,1,1,26,0,0,26
P_laevigata,34,R,0,0,26,1,1,26
P_laevigata,35,R,1,1,26,0,0,26
P_laevigata,36,R,0,0,26,0,0,26
P_laevigata,37,R,0,0,26,0,0,26
P_laevigata,38,R,0,0,26,0,0,26
P_laevigata,39,R,0,0,26,2,1,26
P_laevigata,40,R,0,0,26,2,1,26
P_laevigata,41,R,0,0,26,1,1,26
P_laevigata,42,R,1,1,26,1,1,26
P_laevigata,43,R,1,1,26,1,1,26
P_laevigata,44,R,0,0,26,1,1,26
P_laevigata,45,R,0,0,26,1,1,26
P_laevigata,46,R,0,0,26,1,1,26
P_laevigata,47,R,0,0,26,1,1,26
P_laevigata,48,R,1,1,26,1,1,26
P_laevigata,49,R,0,0,26,2,1,26
P_laevigata,50,R,0,0,26,1,1,26
P_laevigata,51,R,1,1,26,1,1,26
P_laevigata,52,R,0,0,26,0,0,26
P_laevigata,53,R,0,0,26,0,0,26
P_laevigata,54,R,0,0,26,0,0,26
P_laevigata,55,R,0,0,26,0,0,26
P_laevigata,56,R,0,0,26,0,0,26
P_laevigata,57,R,0,0,26,0,0,26
P_laevigata,58,R,0,0,26,0,0,26
P_laevigata,59,R,0,0,26,1,1,26
P_laevigata,60,R,0,0,26,0,0,26
P_flavicornis,1,S,0,0,66,0,0,64
P_flavicornis,2,S,0,0,66,0,0,64
P_flavicornis,3,S,0,0,66,0,0,64
P_flavicornis,4,S,0,0,66,0,0,64
P_flavicornis,5,S,0,0,66,0,0,64
P_flavicornis,6,S,0,0,66,0,0,64
P_flavicornis,7,S,0,0,66,0,0,64
P_flavicornis,8,S,0,0,66,0,0,64
P_flavicornis,9,S,0,0,66,0,0,64
P_flavicornis,10,S,0,0,66,0,0,64
P_flavicornis,11,S,0,0,66,0,0,64
P_flavicornis,12,S,0,0,66,0,0,64
P_flavicornis,13,S,0,0,66,0,0,64
P_flavicornis,14,S,0,0,66,0,0,64
P_flavicornis,15,S,0,0,66,1,1,64
P_flavicornis,16,S,0,0,66,2,1,64
P_flavicornis,17,S,0,0,66,2,1,64
P_flavicornis,18,S,0,0,66,2,1,64
P_flavicornis,19,S,0,0,66,2,1,64
P_flavicornis,20,S,0,0,66,3,1,64
P_flavicornis,21,S,0,0,66,4,1,64
P_flavicornis,22,S,0,0,66,6,1,64
P_flavicornis,23,S,0,0,66,6,1,64
P_flavicornis,24,S,0,0,66,6,1,64
P_flavicornis,25,S,0,0,66,6,1,64
P_flavicornis,26,S,0,0,66,5,1,64
P_flavicornis,27,S,0,0,66,7,1,64
P_flavicornis,28,S,0,0,66,5,1,64
P_flavicornis,29,S,0,0,66,5,1,64
P_flavicornis,30,S,0,0,66,5,1,64
P_flavicornis,31,S,0,0,66,5,1,64
P_flavicornis,32,S,0,0,66,6,1,64
P_flavicornis,33,S,0,0,66,7,1,64
P_flavicornis,34,S,0,0,66,9,1,64
P_flavicornis,35,S,0,0,66,8,1,64
P_flavicornis,36,S,0,0,66,9,1,64
P_flavicornis,37,S,0,0,66,10,1,64
P_flavicornis,38,S,0,0,66,11,1,64
P_flavicornis,39,S,0,0,66,9,1,64
P_flavicornis,40,S,0,0,66,7,1,64
P_flavicornis,41,S,0,0,66,5,1,64
P_flavicornis,42,S,0,0,66,4,1,64
P_flavicornis,43,S,0,0,66,5,1,64
P_flavicornis,44,S,0,0,66,9,1,64
P_flavicornis,45,S,0,0,66,9,1,64
P_flavicornis,46,S,0,0,66,7,1,64
P_flavicornis,47,S,0,0,66,6,1,64
P_flavicornis,48,S,0,0,66,5,1,64
P_flavicornis,49,S,0,0,66,8,1,64
P_flavicornis,50,S,0,0,66,7,1,64
P_flavicornis,51,S,0,0,66,7,1,64
P_flavicornis,52,S,0,0,66,8,1,64
P_flavicornis,53,S,0,0,66,9,1,64
P_flavicornis,54,S,0,0,66,7,1,64
P_flavicornis,55,S,0,0,66,6,1,64
P_flavicornis,56,S,0,0,66,8,1,64
P_flavicornis,57,S,0,0,66,8,1,64
P_flavicornis,58,S,0,0,66,8,1,64
P_flavicornis,59,S,0,0,66,8,1,64
P_flavicornis,60,S,0,0,66,8,1,64
P_laevigata,1,T,0,0,75,0,0,74
P_laevigata,2,T,0,0,75,3,1,74
P_laevigata,3,T,2,1,75,3,1,74
P_laevigata,4,T,2,1,75,4,1,74
P_laevigata,5,T,1,1,75,4,1,74
P_laevigata,6,T,1,1,75,6,1,74
P_laevigata,7,T,2,1,75,2,1,74
P_laevigata,8,T,6,1,75,5,1,74
P_laevigata,9,T,4,1,75,5,1,74
P_laevigata,10,T,5,1,75,4,1,74
P_laevigata,11,T,3,1,75,8,1,74
P_laevigata,12,T,6,1,75,12,1,74
P_laevigata,13,T,7,1,75,7,1,74
P_laevigata,14,T,7,1,75,12,1,74
P_laevigata,15,T,7,1,75,11,1,74
P_laevigata,16,T,8,1,75,7,1,74
P_laevigata,17,T,9,1,75,8,1,74
P_laevigata,18,T,10,1,75,9,1,74
P_laevigata,19,T,9,1,75,14,1,74
P_laevigata,20,T,9,1,75,17,1,74
P_laevigata,21,T,6,1,75,14,1,74
P_laevigata,22,T,4,1,75,14,1,74
P_laevigata,23,T,3,1,75,18,1,74
P_laevigata,24,T,5,1,75,16,1,74
P_laevigata,25,T,9,1,75,17,1,74
P_laevigata,26,T,6,1,75,14,1,74
P_laevigata,27,T,7,1,75,13,1,74
P_laevigata,28,T,4,1,75,15,1,74
P_laevigata,29,T,4,1,75,15,1,74
P_laevigata,30,T,1,1,75,11,1,74
P_laevigata,31,T,3,1,75,14,1,74
P_laevigata,32,T,5,1,75,13,1,74
P_laevigata,33,T,5,1,75,11,1,74
P_laevigata,34,T,8,1,75,9,1,74
P_laevigata,35,T,6,1,75,8,1,74
P_laevigata,36,T,5,1,75,5,1,74
P_laevigata,37,T,6,1,75,8,1,74
P_laevigata,38,T,5,1,75,6,1,74
P_laevigata,39,T,3,1,75,8,1,74
P_laevigata,40,T,3,1,75,9,1,74
P_laevigata,41,T,3,1,75,11,1,74
P_laevigata,42,T,3,1,75,6,1,74
P_laevigata,43,T,3,1,75,7,1,74
